agglosID,n1000000,n100000,n50000,n20000,n10000,n7500,n5000,n2500,n1500,n1000,n750,n500,n400,n300,n250,n200,n175,n150,n125,n100,n90,n80,n70,n60,n50,n40,n30,n20,n10,n5,n0,a1000000,a100000,a50000,a20000,a10000,a7500,a5000,a2500,a1500,a1000,a750,a500,a400,a300,a250,a200,a175,a150,a125,a100,a90,a80,a70,a60,a50,a40,a30,a20,a10,a5,a0,CITY,COUNTRY,NSMALL B
3981,0,0,0,0,0,0,0,2.35E-05,7.04E-05,0.000281637,0.000633684,0.002206158,0.004506196,0.01844724,0.061021404,0.149901427,0.209420766,0.297620165,0.395817687,0.502980661,0.537340406,0.569118475,0.598479159,0.629975591,0.664358806,0.700126737,0.742254976,0.813603079,0.922972212,0.989626361,42608,0,0,0,0,0,0,0,0.000654627,0.001376553,0.00368283,0.006374113,0.014977731,0.024262195,0.066772025,0.172788637,0.355124494,0.457389076,0.588963575,0.713170235,0.824436408,0.854538869,0.879426001,0.89968352,0.918543374,0.935934778,0.950726916,0.964155764,0.980193683,0.995091937,0.99957577,4627777.708,Ikire,NGA,28307
3982,0,0,0,0,0,0,0,1.57E-05,0.000188167,0.00026657,0.000658586,0.003716306,0.009878789,0.034513038,0.080331802,0.170166058,0.242673232,0.329481128,0.417872767,0.49644834,0.522258636,0.548602073,0.573581296,0.601257585,0.634030075,0.675270099,0.721418155,0.798598153,0.912800088,0.988364982,63773,0,0,0,0,0,0,0,0.000456442,0.003306689,0.004135597,0.007108768,0.023123196,0.047357854,0.120796225,0.231616409,0.408936295,0.529458113,0.654687249,0.76269556,0.841774627,0.863568509,0.883457321,0.900124612,0.916075093,0.932046059,0.948521529,0.962815463,0.979625056,0.994644454,0.999543765,7172603.431,Ikirun,NGA,40434
3984,0,0,0,0,0,0,0,0.000366032,0.000366032,0.001098097,0.005490483,0.012445095,0.019033675,0.045387994,0.076866764,0.140190337,0.188140556,0.272327965,0.349560761,0.439238653,0.466325037,0.495607613,0.523792094,0.55966325,0.602489019,0.642020498,0.686310395,0.767569546,0.895314788,0.988653001,2732,0,0,0,0,0,0,0,0.009294483,0.009294483,0.016697246,0.053288166,0.092333681,0.119688409,0.203518525,0.283189848,0.414084534,0.49738545,0.624208501,0.722218081,0.815690625,0.839595475,0.86267119,0.882406113,0.904120792,0.926059602,0.942758127,0.957001417,0.975683639,0.993215091,0.999512349,294147.9795,Ikoko Ijesa,NGA,1646
3985,0,0,0,0,0,0,0,0,0.00026996,0.00053992,0.001754741,0.006276574,0.015725181,0.052709725,0.091179051,0.157454275,0.213336033,0.28379564,0.356482419,0.438752784,0.467571033,0.495039482,0.52277789,0.549503948,0.579874469,0.615509212,0.659377742,0.744145239,0.879260309,0.984274819,14817,0,0,0,0,0,0,0,0,0.005078428,0.007992373,0.017963745,0.043815271,0.082964033,0.200874751,0.299747231,0.438284301,0.536608594,0.643941033,0.737968904,0.825379949,0.851194227,0.873186309,0.892743502,0.9091173,0.924755942,0.939811538,0.954005136,0.973519175,0.9922087,0.999339594,1574684.401,Ikole,NGA,8592
3986,0,0,0,0,0,0,0,0,0,0.000880863,0.002936211,0.015121486,0.034353667,0.099243926,0.171841738,0.266534537,0.315495853,0.366585921,0.425897379,0.494678118,0.520590178,0.546869265,0.576892021,0.609997798,0.648168539,0.693092564,0.745797548,0.819276224,0.926154298,0.990750936,13623,0,0,0,0,0,0,0,0,0,0.007672703,0.02040103,0.074620549,0.138261776,0.302062362,0.4502214,0.608930923,0.677614485,0.739594109,0.800405299,0.858458953,0.876848117,0.893549891,0.910328664,0.926381748,0.942056757,0.957133807,0.970826402,0.984389209,0.996186161,0.999696253,1822382.23,Ikom,NGA,8830
3987,0,0,0,0,0,0,0,0,0,0,0.000316056,0.004424779,0.016750948,0.042983565,0.07806574,0.144753477,0.199115044,0.270543616,0.357458913,0.433628319,0.465865992,0.491150442,0.517383059,0.54551201,0.576801517,0.612199747,0.66182048,0.737673831,0.876738306,0.985461441,3164,0,0,0,0,0,0,0,0,0,0,0.003053389,0.027263455,0.081034659,0.168788048,0.261781435,0.405723293,0.504416228,0.616910601,0.73348922,0.81725909,0.847120191,0.868064172,0.887305684,0.905079775,0.921474036,0.936896131,0.953513862,0.971717211,0.991542862,0.999356711,325039.5211,Ikoro,NGA,1825
3988,0,0,0,0,2.19E-06,8.75E-06,3.06E-05,0.000126818,0.000282061,0.000627531,0.001132617,0.003675538,0.00936486,0.036175954,0.062175849,0.10922536,0.151077516,0.208464889,0.277650717,0.360414826,0.394824073,0.428732606,0.462649886,0.500052476,0.54331931,0.594984563,0.658207754,0.758319704,0.901221827,0.988584185,457348,0,0,0,0,0.000255779,0.000875242,0.002249205,0.006007475,0.009147109,0.013703875,0.018415634,0.034669897,0.061827563,0.161677106,0.239237854,0.353476804,0.438822836,0.54042653,0.644164284,0.745603478,0.781343648,0.812843968,0.840623372,0.86714122,0.893080629,0.91842074,0.942422124,0.969314622,0.992429724,0.999453785,41844469.85,Ikorodu,NGA,248486
399,0,0,0,0,0,0,0,0,0,9.93E-05,9.93E-05,0.001092245,0.00297885,0.008241485,0.016780856,0.036739152,0.053520008,0.080031774,0.117168106,0.168801509,0.193625261,0.225002482,0.261145864,0.301558932,0.35746202,0.428060769,0.517227683,0.666765962,0.857313077,0.981630424,10071,0,0,0,0,0,0,0,0,0,0.002332959,0.002332959,0.012770054,0.027687064,0.060006143,0.101055138,0.180639236,0.236938017,0.314398617,0.405919496,0.509944447,0.552337187,0.600364515,0.64902795,0.696047221,0.751302188,0.808371617,0.864499644,0.930652038,0.98207952,0.99852515,558477.2923,Akatsi,GHA,3600
3993,0,0,0,0,0,0,0,0,0,0.000152897,0.000458692,0.002803119,0.006166862,0.019214107,0.034401916,0.065898782,0.09530605,0.131746598,0.173385658,0.227205545,0.253758728,0.282605372,0.320982621,0.362061057,0.417257021,0.481575863,0.554711788,0.670964783,0.852352072,0.981499414,19621,0,0,0,0,0,0,0,0,0,0.002670127,0.006612639,0.026761064,0.048864112,0.115356147,0.176324843,0.279342102,0.36080052,0.448218738,0.532569612,0.622062803,0.659406653,0.695626184,0.738162384,0.77756682,0.822496762,0.865253139,0.902955425,0.945347822,0.984850835,0.998768537,1324916.426,Ikot Ankan,NGA,8187
3999,0,0,0,0,0,0,0,0,0,0.001074691,0.003403188,0.011463371,0.021314705,0.054630127,0.101916532,0.165681533,0.216550242,0.288375425,0.367544331,0.459967759,0.501164249,0.53931578,0.572272972,0.603259896,0.641769658,0.679204729,0.728998746,0.802435966,0.905248075,0.986924593,5583,0,0,0,0,0,0,0,0,0,0.011074786,0.028515173,0.07036043,0.108421973,0.207323252,0.320140661,0.44465938,0.527663954,0.629616144,0.724696025,0.815089394,0.849391977,0.877809161,0.899429543,0.917056866,0.935603109,0.950335697,0.965578236,0.981224058,0.994255871,0.999492797,639345.6657,Ikot Offiong,NGA,3583
400,0,0,0,0,0,0,0,0.000183035,0.000758289,0.001647317,0.002823972,0.006380086,0.010642192,0.022251857,0.035927204,0.062676498,0.088432172,0.125692919,0.172419203,0.232663947,0.257870516,0.285639577,0.315735802,0.348655998,0.391486246,0.449743751,0.523899174,0.655344629,0.862148311,0.981879511,38244,0,0,0,0,0,0,0,0.007658536,0.023773485,0.039402966,0.053676589,0.083903721,0.111101173,0.168582967,0.222451354,0.308420783,0.377757809,0.464955939,0.557556817,0.655049772,0.689624379,0.723650965,0.75621775,0.786995086,0.820838636,0.858598764,0.895684133,0.942047579,0.986091088,0.99887493,2648665.294,Akbou,DZA,14972
4000,0,0,0,0,0,0,0,0,0,0,0.001251564,0.00667501,0.019190655,0.056111806,0.094284522,0.161660409,0.213600334,0.265748853,0.318940342,0.387567793,0.409052983,0.438047559,0.465999166,0.498539841,0.536712557,0.579265749,0.634543179,0.71547768,0.850855236,0.977889028,4794,0,0,0,0,0,0,0,0,0,0,0.010015474,0.0413215,0.095605495,0.220559404,0.324541741,0.474524544,0.571276219,0.655768983,0.728088415,0.804457807,0.824831413,0.849298817,0.870125414,0.891189816,0.91200489,0.931077362,0.950368145,0.97004869,0.989839574,0.999023837,481691.3527,Ikot Ubo,NGA,2573
4002,0,0,0,0,0,0,0,0,0,0,0.000204848,0.00075111,0.001433936,0.003892113,0.005462615,0.010447252,0.014544213,0.021304199,0.033868214,0.056264937,0.070126323,0.088221236,0.112529874,0.138955275,0.16852168,0.200887675,0.239672243,0.322226016,0.685148515,0.972482076,14645,0,0,0,0,0,0,0,0,0,0,0.005564592,0.01686997,0.02668854,0.055661614,0.070057246,0.10752495,0.133465922,0.170566697,0.228690519,0.313087849,0.357887861,0.409942791,0.471608942,0.529785329,0.585116999,0.634405636,0.680385186,0.747509661,0.924584019,0.995670564,430264.9901,Ikpayongo,NGA,2468
4003,0,0,0,0,0,0,0,0,0,9.12E-05,0.000364964,0.001094891,0.001733577,0.006386861,0.013777372,0.034489051,0.053467153,0.081569343,0.127645985,0.184854015,0.221532847,0.261678832,0.30939781,0.364507299,0.428740876,0.493156934,0.572171533,0.697627737,0.865419708,0.984215328,10960,0,0,0,0,0,0,0,0,0,0.001616495,0.005765983,0.013182048,0.018007574,0.044209553,0.077916718,0.154897357,0.214312015,0.290613661,0.395993213,0.502481903,0.560888773,0.618034413,0.67790677,0.737879425,0.79691642,0.845488797,0.891549349,0.943063829,0.984289375,0.998834619,653816.4879,Ikpinle,BEN,4699
4004,0,0,0,0,0,0,0,0,0,0.000275387,0.000826162,0.002065404,0.003648881,0.007986231,0.013356282,0.023201377,0.03242685,0.045714286,0.064371773,0.098726334,0.116419966,0.134870912,0.157177281,0.191876076,0.248537005,0.35827883,0.477108434,0.61404475,0.834079174,0.97555938,14525,0,0,0,0,0,0,0,0,0,0.007337472,0.017829786,0.034788653,0.050696329,0.082995263,0.115966921,0.16521875,0.203650314,0.251740823,0.308342076,0.393825156,0.4314545,0.466576907,0.50396421,0.553935466,0.623338044,0.732857565,0.826440572,0.901405633,0.974491116,0.99757219,648868.1283,Ikutseng,ZAF,3610
4005,0,0,0,0,0,0,0,0,0,0,0,0.000309789,0.001032631,0.003097893,0.004440314,0.009706733,0.016831888,0.032218092,0.066501446,0.123192895,0.150351095,0.183292028,0.229347377,0.310408922,0.407476249,0.502168525,0.610285006,0.723358116,0.863692689,0.981928955,9684,0,0,0,0,0,0,0,0,0,0,0,0.003365944,0.009725217,0.023942825,0.031107195,0.054356794,0.080506043,0.129221873,0.220821443,0.345859948,0.396645711,0.451593028,0.519111097,0.622437342,0.727540744,0.811132721,0.885398087,0.940761475,0.981807647,0.998403588,491873.3558,Ikwiriri,TZA,3946
4006,0,0,0,0,0,0,0,5.35E-05,0.000160402,0.000320804,0.000748543,0.004223921,0.011281613,0.039084639,0.095439234,0.197615356,0.256269048,0.339089986,0.426669518,0.522429557,0.556113992,0.583810084,0.610329894,0.638453724,0.673047105,0.709191039,0.752499599,0.825963749,0.927391328,0.990429343,18703,0,0,0,0,0,0,0,0.001233308,0.003000882,0.004583775,0.007521874,0.024672278,0.050695098,0.129086842,0.257874184,0.450509999,0.542714904,0.655425774,0.75642683,0.846869671,0.87370676,0.893516431,0.910222841,0.925612495,0.941607889,0.955274193,0.967878565,0.983100893,0.995773971,0.999650881,2224764.329,Ila,NGA,12588
4008,0,0,0,0,0,0,0,0.000202347,0.000809389,0.001214083,0.002023472,0.009105625,0.015985431,0.059085391,0.120194253,0.208822339,0.274585188,0.348644274,0.423310401,0.502023472,0.52407932,0.54451639,0.568798057,0.595710239,0.62849049,0.660461352,0.705584783,0.776001619,0.906717928,0.987454472,4942,0,0,0,0,0,0,0,0.005602539,0.01496069,0.018858132,0.025264873,0.060796596,0.085782051,0.204795717,0.342198268,0.50562197,0.606440959,0.705846539,0.79011486,0.8639581,0.881136373,0.895454685,0.91046503,0.924845359,0.939644246,0.951595063,0.96453461,0.978822755,0.994749055,0.999555053,599483.4561,Ilara,NGA,3106
4009,0,0,0,0,0,0,0,0,0,0,0.000402253,0.000804505,0.002413516,0.005229284,0.008849558,0.019308126,0.034995977,0.060740145,0.107401448,0.181415929,0.223250201,0.273531778,0.320193081,0.394207562,0.463797265,0.517296862,0.591713596,0.702333065,0.844328238,0.980691874,2486,0,0,0,0,0,0,0,0,0,0,0.006583122,0.010248701,0.021951359,0.037921793,0.054748565,0.094454705,0.144298696,0.21516539,0.32390554,0.466619159,0.534622734,0.607537677,0.667355731,0.749316762,0.814516304,0.855147092,0.899371539,0.946104125,0.982012561,0.998533209,145617.032,Ilare,BEN,1153
4010,0,0,0,0,0,0,0,0,0.000109999,0.000549995,0.001484985,0.004839952,0.008854911,0.025739743,0.049554504,0.099659003,0.147453525,0.208502915,0.272137279,0.348201518,0.381256187,0.41299087,0.444120559,0.478440216,0.520404796,0.571939281,0.632768672,0.732097679,0.885381146,0.985590144,18182,0,0,0,0,0,0,0,0,0.002111225,0.008250229,0.017343346,0.040711862,0.060899586,0.126081196,0.199903705,0.327421365,0.429210034,0.542926481,0.642956329,0.740699702,0.776749689,0.807706436,0.83448684,0.860023974,0.886513574,0.912978157,0.937236182,0.96506495,0.990986777,0.999273128,1587456.997,Ilaro,NGA,9462
4011,0,0,0,0,0,0,0,0,0,0,0.000957396,0.008616563,0.019147918,0.049784586,0.094303494,0.173288655,0.234083293,0.315461944,0.399234083,0.486835807,0.522259454,0.549545237,0.569650551,0.601244615,0.629487793,0.656773576,0.696984203,0.761608425,0.893729057,0.987553854,2089,0,0,0,0,0,0,0,0,0,0,0.006957057,0.047579185,0.089131292,0.180216481,0.286368716,0.44156906,0.541250489,0.657390609,0.758371707,0.845096887,0.874439277,0.894788262,0.907992139,0.925951818,0.939697421,0.950551677,0.96292539,0.976715106,0.993529659,0.999495363,238305.9107,Ilasa Ekiti,NGA,1315
4012,0,0,0,0,0,0,0,0,0,0.000488679,0.001303144,0.00765597,0.014986154,0.045284248,0.082749633,0.152467829,0.206874084,0.272519954,0.344029972,0.416354455,0.442254439,0.469457566,0.499918554,0.527121681,0.557093989,0.601889559,0.65336374,0.743280665,0.89281642,0.989574849,6139,0,0,0,0,0,0,0,0,0,0.005699252,0.012633153,0.049250907,0.080678085,0.179884848,0.279317526,0.430901669,0.530084053,0.634003363,0.730712473,0.810339086,0.834419717,0.857101673,0.879324249,0.896511042,0.912622507,0.932169083,0.949470206,0.971119801,0.992739951,0.999574155,628572.2585,Ilawe,NGA,3420
4013,0,0,0,0,0,0,0,0,0.000134192,0.000134192,0.001073537,0.004025765,0.010064412,0.037171229,0.06884058,0.141841116,0.201154053,0.285829308,0.368760064,0.468196457,0.507246377,0.536768653,0.570048309,0.606011809,0.640901771,0.680622652,0.734165325,0.815351583,0.927133655,0.989130435,7452,0,0,0,0,0,0,0,0,0.002079868,0.002079868,0.009645052,0.02566668,0.050186354,0.134382362,0.214576821,0.36587604,0.468879806,0.596506303,0.702581827,0.806841295,0.841442406,0.864762634,0.887868997,0.909567133,0.927375002,0.943906897,0.961238894,0.979717077,0.995219533,0.999565929,801100.4645,Ilawe Ekiti,NGA,4776
4014,0,0,0,0,0,0,0,0,0.00016276,0.00016276,0.000488281,0.002441406,0.004557292,0.014485677,0.035970052,0.086751302,0.133626302,0.213216146,0.309244792,0.408365885,0.447753906,0.481282552,0.512369792,0.547363281,0.583984375,0.63688151,0.694173177,0.787434896,0.917643229,0.989583333,6144,0,0,0,0,0,0,0,0,0.002771185,0.002771185,0.005543003,0.017421844,0.027256626,0.064001208,0.127920445,0.250390575,0.346279478,0.487277032,0.632237729,0.754722042,0.795773995,0.827032349,0.852660241,0.877749756,0.899778256,0.925737227,0.947593819,0.972718215,0.993647042,0.999516058,559320.3214,Ile Igbo,NGA,3588
4016,0,0,0,0,0,0,0,0,0,7.02E-05,0.000175494,0.00059668,0.001228458,0.003158892,0.004668141,0.008423713,0.01231968,0.01818118,0.029869081,0.062089783,0.085956969,0.115755853,0.155838686,0.211856376,0.289459829,0.389245727,0.528517778,0.733775578,0.904776947,0.989365063,28491,0,0,0,0,0,0,0,0,0,0.001759096,0.003802294,0.009435298,0.015921369,0.031249307,0.041009201,0.060425468,0.077563598,0.099768236,0.137034851,0.220665533,0.273572928,0.33267349,0.402712744,0.487539733,0.58697044,0.691429685,0.804328512,0.923592827,0.984457699,0.998899511,1217545.431,Ilebo,COD,8247
4018,0,0,0,0,0,0,0,0,0.000168322,0.000168322,0.000841609,0.006227908,0.014980643,0.034337654,0.064972227,0.1434102,0.21965999,0.315603434,0.380912304,0.44117152,0.460528531,0.478370645,0.497895977,0.525500757,0.56522471,0.616394546,0.664366268,0.749705437,0.876283454,0.984009426,5941,0,0,0,0,0,0,0,0,0.002839703,0.002839703,0.008242833,0.039035244,0.076776731,0.139667354,0.220617957,0.387343535,0.52533502,0.676059818,0.76372162,0.829943662,0.847794432,0.862490413,0.876718849,0.894010913,0.914983548,0.937305893,0.953687211,0.97374678,0.991956952,0.999303899,612975.0077,Ilero,NGA,3358
4019,0,0,0,0,0,0,0,2.17E-05,0.000163043,0.000630435,0.001391304,0.005434783,0.01176087,0.042282609,0.089771739,0.169728261,0.228717391,0.300891304,0.376923913,0.451793478,0.479793478,0.50398913,0.528206522,0.555065217,0.587119565,0.626304348,0.677163043,0.765967391,0.897521739,0.986673913,92000,0,0,0,0,0,0,0,0.000595502,0.002938311,0.008063969,0.014025475,0.036342866,0.062169314,0.157442724,0.277566557,0.442961407,0.545311857,0.653883955,0.751050413,0.829308465,0.854023599,0.873108632,0.889940526,0.906107267,0.92242186,0.938721933,0.955121997,0.975317578,0.993436552,0.999458728,9909916.497,Ilesha,NGA,54015
402,0,0,0,0,0,0,0,0,0,9.51E-05,0.00038059,0.001332065,0.002093245,0.004186489,0.005613701,0.008848716,0.011417697,0.014081827,0.018268316,0.025404377,0.028829686,0.037773549,0.052331113,0.076688868,0.124643197,0.21132255,0.333396765,0.549381541,0.836822074,0.981731684,10510,0,0,0,0,0,0,0,0,0,0.003261384,0.010971483,0.029402072,0.040464865,0.064089533,0.07706671,0.101325138,0.117004765,0.1309671,0.149800957,0.175823741,0.186471286,0.211196267,0.246843263,0.29827759,0.383703178,0.509964147,0.648916564,0.821172355,0.961919313,0.997280891,320737.7472,Aketi,COD,1310
4020,0,0,0,0,0,0,0,0,0,0.000247525,0.00049505,0.001732673,0.00519802,0.017821782,0.042079208,0.090346535,0.129950495,0.187128713,0.253960396,0.329950495,0.364108911,0.390841584,0.425990099,0.464356436,0.506435644,0.556435644,0.62029703,0.717821782,0.869306931,0.984405941,4040,0,0,0,0,0,0,0,0,0,0.003592642,0.006526686,0.015684596,0.0337339,0.086492589,0.167263239,0.297622631,0.388481168,0.501616912,0.613828868,0.718448951,0.758018922,0.785689036,0.81795725,0.848587205,0.877203021,0.904728712,0.931700882,0.961188155,0.988968824,0.999145497,329909.1632,Ilesha Ibariba,NGA,2046
4021,0,0,0,0,0,0,0,0,0,0.000826788,0.001240182,0.004960728,0.015295577,0.0479537,0.087226126,0.146754857,0.197188921,0.265812319,0.349731294,0.436130632,0.46920215,0.498553121,0.524596941,0.546093427,0.574617611,0.60892931,0.65688301,0.737494833,0.884663084,0.98222406,2419,0,0,0,0,0,0,0,0,0,0.009601682,0.013581404,0.034360341,0.077563087,0.185680727,0.28898632,0.415573117,0.506800596,0.614437048,0.726079713,0.819680865,0.849934039,0.874048205,0.892948696,0.906483729,0.921711663,0.936538242,0.952696478,0.971347202,0.992352479,0.999210179,249855.504,Ili Omoba,NGA,1390
4024,0,0,0,0,0,0,0,0,0,0,0,5.86E-05,0.000293015,0.000644632,0.00140647,0.002695734,0.004688233,0.007618378,0.012541022,0.019983591,0.025140647,0.031528364,0.042604313,0.056903422,0.081106423,0.118612283,0.197315987,0.409634318,0.685712611,0.954524144,17064,0,0,0,0,0,0,0,0,0,0,0,0.001673927,0.005991593,0.01143387,0.020462415,0.032894219,0.049240363,0.069647339,0.09866659,0.134762432,0.156150311,0.179799839,0.215799227,0.256024506,0.313781511,0.386639676,0.50404968,0.731895601,0.907747606,0.991130227,391291.2744,Illela,NER,1384
4025,0,0,0,0,0,0,0,0,0,0,0,0,0.0010002,0.00280056,0.00520104,0.01040208,0.016303261,0.032606521,0.052310462,0.086517303,0.099119824,0.115323065,0.136127225,0.165733147,0.25255051,0.416383277,0.50770154,0.644728946,0.823564713,0.975395079,9998,0,0,0,0,0,0,0,0,0,0,0,0,0.01026772,0.025183384,0.040772168,0.068530154,0.09497271,0.157772021,0.222225071,0.314325901,0.343109151,0.376131472,0.413617449,0.459552401,0.572046445,0.750212949,0.827521921,0.907761682,0.971313532,0.997332524,416529.7294,Illinge,ZAF,2525
4026,0,0,0,0,0,0,0,0,7.56E-05,0.000453412,0.001435804,0.005969924,0.012846671,0.023804126,0.036953072,0.058565707,0.07579536,0.099146074,0.128466712,0.170482884,0.193606892,0.222171843,0.255799894,0.292752966,0.337565178,0.397415552,0.48341268,0.623970377,0.843119474,0.980201013,13233,0,0,0,0,0,0,0,0,0.002086344,0.009678901,0.023090132,0.068561435,0.118585105,0.180362334,0.240305692,0.320216725,0.373409329,0.435899901,0.502540214,0.579716242,0.615975803,0.656134234,0.697646775,0.737266677,0.777974524,0.822216259,0.871380436,0.928395352,0.981756447,0.998599807,799520.3318,Illizi,DZA,4467
4028,0,0,0,0,0,0,0,0,0.000180473,0.000541419,0.000902364,0.003609457,0.010106479,0.04132828,0.082837033,0.174697708,0.242375023,0.321963544,0.400469229,0.480057751,0.508752933,0.536004331,0.56451904,0.59249233,0.625157914,0.663237683,0.70185887,0.767731456,0.878902725,0.986103591,5541,0,0,0,0,0,0,0,0,0.003320606,0.006961728,0.009712523,0.023924885,0.049909247,0.145624171,0.247188056,0.430692274,0.544552935,0.660881859,0.75777804,0.838382756,0.862872584,0.883755721,0.903075444,0.919476795,0.935721273,0.951048699,0.963179895,0.97784307,0.99245106,0.999433079,615737.4581,Iloffa,NGA,3464
403,0,0,0,0,0,0,0,0,6.75E-05,0.000217571,0.000487658,0.001492985,0.003233551,0.008485258,0.015012379,0.029627129,0.042636357,0.061797584,0.089474079,0.134331158,0.157836297,0.18566284,0.218531023,0.257573711,0.305574312,0.361910121,0.438975167,0.568939905,0.79944482,0.973944032,133290,0,0,0,0,0,0,0,0,0.002424871,0.006074809,0.010925934,0.023321497,0.039303118,0.076206096,0.112811308,0.179851097,0.229988203,0.294091532,0.372264526,0.475634186,0.521732707,0.57059273,0.621463679,0.673775714,0.728227329,0.780450147,0.835821494,0.901614127,0.97123688,0.997658423,6445200.639,Akhmim,EGY,40730
4030,0,0,0,0,0,5.74E-06,1.72E-05,0.00010047,0.000324373,0.000990343,0.002221814,0.007558186,0.015742155,0.049086588,0.095190663,0.172988598,0.232842659,0.314553169,0.39806639,0.472853108,0.499813414,0.526529722,0.553372335,0.583323765,0.619159844,0.663532971,0.716546486,0.798988989,0.91818615,0.989855439,348364,0,0,0,0,0,0.000387621,0.001015089,0.003442262,0.007091484,0.013968957,0.023193899,0.050768968,0.082479803,0.181193047,0.291624896,0.443877822,0.542012543,0.658331358,0.759309652,0.83345521,0.855966155,0.875930422,0.893607787,0.910672417,0.927943437,0.945435757,0.96164397,0.979458691,0.994978243,0.999612002,39656824.65,Ilorin,NGA,215693
4031,0,0,0,0,0,0,0,0,0,0.00024325,0.000729749,0.003891997,0.008756993,0.029433228,0.057163707,0.105327171,0.147652639,0.227681829,0.313305765,0.406470445,0.437119922,0.470201897,0.502310873,0.531014352,0.561420579,0.598151301,0.651179762,0.726100705,0.86645585,0.979323766,4111,0,0,0,0,0,0,0,0,0,0.003138493,0.007741274,0.027132817,0.050173411,0.125097395,0.206530911,0.320892642,0.406078393,0.545412189,0.672006107,0.785394776,0.816682413,0.847030381,0.872897461,0.893003776,0.910800758,0.928597004,0.948510084,0.968256746,0.990304617,0.999021887,381582.5255,Iloro,NGA,2308
4034,0,0,0,0,0,0,0.000206058,0.000206058,0.000206058,0.000618174,0.002060581,0.007830208,0.014630126,0.040593447,0.087574696,0.169585823,0.228930558,0.303111477,0.385740779,0.483824438,0.517617968,0.553059963,0.584792912,0.624768185,0.662064702,0.700803627,0.74180919,0.809808366,0.91716464,0.988872862,4853,0,0,0,0,0,0,0.012947913,0.012947913,0.012947913,0.016963417,0.027348108,0.056542374,0.082545299,0.15867109,0.270054198,0.428850562,0.525441497,0.630274537,0.728866182,0.824246329,0.852019455,0.878253765,0.898837455,0.921462337,0.939274594,0.954525211,0.96699037,0.98158111,0.995059133,0.999573396,558934.8131,Ilueologbo Owe,NGA,3213
4035,0,0,0,0,0,0,0,0,0,8.60E-05,0.000171939,0.001203576,0.00318088,0.008167125,0.01323934,0.022524072,0.031464924,0.048314993,0.071698762,0.115457359,0.136949794,0.162224897,0.194635488,0.236588721,0.306654058,0.402338377,0.510402338,0.655605227,0.844910591,0.975154746,11632,0,0,0,0,0,0,0,0,0,0.002301424,0.003928547,0.015821683,0.033990964,0.068963344,0.097750584,0.140676113,0.175557915,0.23263051,0.299167436,0.401954964,0.444651701,0.489363309,0.539957161,0.596568578,0.676546933,0.765998483,0.844410425,0.919462565,0.978266171,0.997666539,556903.5704,Ilula,TZA,3567
4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000742574,0.001485149,0.002475248,0.004455446,0.007920792,0.011881188,0.018564356,0.024009901,0.031930693,0.046782178,0.08019802,0.143069307,0.233168317,0.34950495,0.556435644,0.813366337,0.975247525,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008356902,0.015519094,0.022843465,0.035373959,0.054522551,0.073019499,0.09912276,0.116763747,0.139870452,0.178025926,0.251925233,0.370901064,0.509454018,0.648418341,0.82404527,0.956320517,0.99617206,117522.6241,Ilusinbitu,ETH,578
4038,0,0,0,0,0,0,0,0,0,0.00015625,0.00015625,0.00203125,0.0040625,0.01234375,0.02421875,0.05453125,0.08375,0.13859375,0.1953125,0.2696875,0.299375,0.33390625,0.37140625,0.41234375,0.45828125,0.515,0.5846875,0.6903125,0.859375,0.9840625,6400,0,0,0,0,0,0,0,0,0,0.002239386,0.002239386,0.018294771,0.03107699,0.071163652,0.116593851,0.211939142,0.289215928,0.415801601,0.527248331,0.646089732,0.686388753,0.728311221,0.76865346,0.806567495,0.842759006,0.879129692,0.913922645,0.950630272,0.98593961,0.998976375,447689.7697,Ilutitun,NGA,2933
4039,0,0,0,0,0,0,0,0,0,0,0,0.000534093,0.002314403,0.00551896,0.012640199,0.033647855,0.054299448,0.079935909,0.119458786,0.168951398,0.195121951,0.225743279,0.261527506,0.311376179,0.372262774,0.486558661,0.571657468,0.710521631,0.855082784,0.981128716,5617,0,0,0,0,0,0,0,0,0,0,0,0.005366412,0.019209318,0.038286502,0.072461355,0.154127175,0.222357182,0.295056949,0.390660729,0.488449759,0.532292531,0.578345261,0.6256671,0.682378736,0.741121135,0.831247491,0.883787346,0.945251603,0.982522012,0.998490348,318107.1984,Imane,NGA,2091
404,0,0,0,0,0,0,0,0,0,0,0.00035292,0.001235221,0.001588142,0.003705664,0.006705488,0.015881419,0.02576319,0.040762308,0.078171872,0.1356979,0.164460914,0.192518087,0.225869067,0.263455091,0.31339333,0.371801659,0.44873831,0.579495324,0.805540851,0.973883889,5667,0,0,0,0,0,0,0,0,0,0,0.006712432,0.017204662,0.02072441,0.036096449,0.053854323,0.098264886,0.137958084,0.19005315,0.300255296,0.43962125,0.49875518,0.550157476,0.604327492,0.657032381,0.716323452,0.772895171,0.830689767,0.900292848,0.970624646,0.997522756,261920.4176,Akhtab,EGY,1776
